title,author,date,comments,rating,link,image,description
"Warhammer 40,000: Rogue Trader - Lex Imperialis: Обзор посредственного дополнения для хорошей игры",Джуби,1 июля 2025,63,,https://stopgame.ru/show/149127/warhammer_40_000_rogue_trader_lex_imperialis_review_posredstvennogo_dopolneniya_dlya_horoshey_igry,https://images.stopgame.ru/articles/2025/06/29/c452x252/YtSsRusD3So4umFl22gp9Q/WkaO3145-.jpg,
RAIDOU Remastered: The Mystery of the Soulless Army: Обзор отличного переиздания,Алексей Лихачев,30 июня 2025,15,,https://stopgame.ru/show/149083/raidou_remastered_the_mystery_of_the_soulless_army_review_otlichnogo_pereizdaniya,https://images.stopgame.ru/articles/2025/06/28/c452x252/qfnnVOhfoMDQmFFFc1HkIA/P9Jl2LrB7.jpg,
REMATCH: Обзор симулятора дворового футбола,Максим Захарчук,28 июня 2025,19,,https://stopgame.ru/show/148999/rematch_review_simulyatora_dvorovogo_futbola,https://images.stopgame.ru/articles/2025/06/25/c452x252/Ec7airPt_yVbbSfsxioxYA/ywk4Jk3P.jpg,
"Lost in Random: The Eternal Die: Обзор короткого, но весёлого рогалика",Алексей Лихачев,28 июня 2025,3,,https://stopgame.ru/show/148959/lost_in_random_the_eternal_die_review_korotkogo_no_veselogo_rogalika,https://images.stopgame.ru/articles/2025/06/24/c452x252/UE5Coeie0PVhXcfm7imOnw/Tmg3W4ff.jpg,
Five Nights at Freddy's: Secret of the Mimic: Обзор очередной части культового хоррора,Кирилл Волошин,27 июня 2025,4,,https://stopgame.ru/show/148886/five_nights_at_freddys_secret_of_the_mimic_review_ocherednoy_chasti_kultovogo_horrora,https://images.stopgame.ru/articles/2025/06/20/c452x252/E0iICCX1VZapMlOZDGJYPQ/2FcIBKf6C.jpg,
Gex Trilogy: Обзор трилогии игр эпохи MTV,Алексей Лихачев,23 июня 2025,17,,https://stopgame.ru/show/148919/gex_trilogy_review_trilogii_igr_epohi_mtv,https://images.stopgame.ru/articles/2025/06/22/c452x252/CON41QF3GMxdXGtyyj7mLw/Zl2Jjb7M.jpg,
TRON: Catalyst: Обзор очередной игры по необычной вселенной,Алексей Лихачев,22 июня 2025,12,,https://stopgame.ru/show/148877/tron_catalyst_review_ocherednoy_igry_po_neobychnoy_vselennoy,https://images.stopgame.ru/articles/2025/06/20/c452x252/oiWLxbzcAwnTyi0nKH2r2Q/Go_xkqI1S.jpg,
Etheria: Restart: Обзор соревновательного клона Honkai: Star Rail,Кирилл Волошин,15 июня 2025,9,,https://stopgame.ru/show/148726/etheria_restart_review_sorevnovatelnogo_klona_honkai_star_rail,https://images.stopgame.ru/articles/2025/06/13/c452x252/briuDZDcjB-D1yA4LZyjHg/430ubJ3D.jpg,
Cyber Knights: Flashpoint: Обзор суровой тактики в стиле XCOM,Кирилл Волошин,14 июня 2025,5,,https://stopgame.ru/show/148689/cyber_knights_flashpoint_review_surovoy_taktiki_v_stile_xcom,https://images.stopgame.ru/articles/2025/06/14/c452x252/KWFTc3x33pdGQkoqH254Zw/SE1UGJuY.jpg,
Date Everything!: Обзор безумного гаремника с мебелью,Джуби,12 июня 2025,29,,https://stopgame.ru/show/148571/date_everything_review_bezumnogo_garemnika_s_mebelyu,https://images.stopgame.ru/articles/2025/06/08/c452x252/PCm_nYECJt_LaEVcpyzB5Q/APEIxSi3.jpg,
Onimusha 2: Samurai's Destiny: Обзор полного сюрпризов экшена и его вялого ремастера,Игорь Ерышев,11 июня 2025,22,,https://stopgame.ru/show/148451/onimusha_2_samurais_destiny_review_polnogo_syurprizov_ekshena_i_ego_vyalogo_remastera,https://images.stopgame.ru/articles/2025/06/05/c452x252/sE21MiJ7KvBQcD25TYzRNw/pxF7Ve0.jpg,
Tainted Grail: The Fall of Avalon: Обзор польской Skyrim,Кирилл Волошин,6 июня 2025,82,,https://stopgame.ru/show/148406/tainted_grail_the_fall_of_avalon_review_polskoy_skyrim,https://images.stopgame.ru/articles/2025/06/06/c452x252/f7AojmjmF0veih32LoTsWw/8AjT4PZG.jpg,
Blades of Fire: Обзор фэнтезийного экшена от авторов Castlevania: Lords of Shadow,Кирилл Волошин,31 мая 2025,45,,https://stopgame.ru/show/148037/blades_of_fire_review_fenteziynogo_ekshena_ot_avtorov_castlevania_lords_of_shadow,https://images.stopgame.ru/articles/2025/05/31/c452x252/oo1BLl5vtaBE0zLatEaDnQ/6jBsX6m_L.jpg,
Deliver At All Costs: Обзор безумного экшена про доставку,Максим Захарчук,29 мая 2025,3,,https://stopgame.ru/show/147889/deliver_at_all_costs_review_bezumnogo_ekshena_pro_dostavku,https://images.stopgame.ru/articles/2025/05/28/c452x252/WFQrgxwOYvT3rJQd4YW86g/kM0lNjj.jpg,
Monster Train 2: Обзор новой части монструозного рогалика,Кирилл Волошин,28 мая 2025,9,,https://stopgame.ru/show/147780/monster_train_2_review_novoy_chasti_monstruoznogo_rogalika,https://images.stopgame.ru/articles/2025/05/28/c452x252/SEhglQDcr72wIc_walTUjA/5VaQmZO.jpg,
Blue Prince: Обзор нашумевшей архитектурной головоломки,Катерина Краснопольская,26 мая 2025,43,,https://stopgame.ru/show/147816/blue_prince_review_nashumevshey_arhitekturnoy_golovolomki,https://images.stopgame.ru/articles/2025/05/26/c452x252/xbEmDhJfoxTn43YWyPYSVQ/tWIABfLER.jpg,
Into the Restless Ruins: Обзор чудесного роуглайка с интересной идеей,Алексей Лихачев,22 мая 2025,3,,https://stopgame.ru/show/147371/into_the_restless_ruins_review_chudesnogo_rouglayka_s_interesnoy_ideey,https://images.stopgame.ru/articles/2025/05/20/c452x252/9Xza29PIuX_EMrY66Xul_Q/pUxtkng.jpg,
The Precinct: Обзор симулятора копа из 80-х,Степан Песков,20 мая 2025,17,,https://stopgame.ru/show/147341/the_precinct_review_simulyatora_kopa_iz_80_h,https://images.stopgame.ru/articles/2025/05/20/c452x252/5l6O7Ci0KdGB42VzxuvFOA/lD4iIGGu.jpg,
"Yes, Your Grace: Snowfall: Обзор новых злоключений королевской семьи",Джуби,18 мая 2025,8,,https://stopgame.ru/show/147232/yes_your_grace_snowfall_review_novyh_zloklyucheniy_korolevskoy_semi,https://images.stopgame.ru/articles/2025/05/14/c452x252/knpU2BV5f96ewUnbH0NHXw/0PslIpygf.jpg,
Revenge of the Savage Planet: Обзор более масштабного сиквела,Алексей Лихачев,17 мая 2025,4,,https://stopgame.ru/show/147259/revenge_of_the_savage_planet_review_bolee_masshtabnogo_sikvela,https://images.stopgame.ru/articles/2025/05/16/c452x252/dGFMlPTqTV0RuDSGeIgZTA/a1rSdQcWS.jpg,
Spirit of the North 2: Обзор нового лисьего приключения,Кирилл Волошин,16 мая 2025,4,,https://stopgame.ru/show/147214/spirit_of_the_north_2_review_novogo_lisego_priklyucheniya,https://images.stopgame.ru/articles/2025/05/16/c452x252/_jdyK50C9mISrVDnTjGOOQ/Rk58HyEJJ.jpg,
The Midnight Walk: Обзор стильной адвенчуры ручной работы,Максим Захарчук,14 мая 2025,18,,https://stopgame.ru/show/147219/the_midnight_walk_review_stilnoy_advenchury_ruchnoy_raboty,https://images.stopgame.ru/articles/2025/05/14/c452x252/VQ6KpDVxbzVCMCj2D8zYoA/EDCAhY0d.jpg,
Best Served Cold: Обзор атмосферного детектива про бармена-шпиона,Джуби,10 мая 2025,10,,https://stopgame.ru/show/147152/best_served_cold_review_atmosfernogo_detektiva_pro_barmena_shpiona,https://images.stopgame.ru/articles/2025/05/08/c452x252/OTPGVRq0i7Mhp402DGMc5g/elzw2gw.jpg,
despelote: Обзор ярких воспоминаний эквадорцев,Алексей Лихачев,7 мая 2025,4,,https://stopgame.ru/show/146875/despelote_review_yarkih_vospominaniy_ekvadorcev,https://images.stopgame.ru/articles/2025/05/06/c452x252/ZanZoFwaoPIObvWrKramuQ/M00KGu3R.jpg,
The Hundred Line -Last Defense Academy-: Обзор игры от авторов Danganronpa и Zero Escape,Кирилл Волошин,6 мая 2025,31,,https://stopgame.ru/show/146665/the_hundred_line_last_defense_academy_review_igry_ot_avtorov_danganronpa_i_zero_escape,https://images.stopgame.ru/articles/2025/05/05/c452x252/Pc3lCIhiz2G4win30Ql3Jg/v95lGyMW.jpg,
Beholder: Conductor: Обзор важной игры про совесть,Кирилл Волошин,30 апреля 2025,12,,https://stopgame.ru/show/145541/beholder_conductor_review_vazhnoy_igry_pro_sovest,https://images.stopgame.ru/articles/2025/04/30/c452x252/ed580V8c9NeRNF1bXDmBGQ/XluHrrH.jpg,
Mandragora: Whispers of the Witch Tree: Обзор амбициозной соулслайк-метроидвании,Алексей Лихачев,29 апреля 2025,14,,https://stopgame.ru/show/145563/mandragora_whispers_of_the_witch_tree_review_ambicioznoy_soulslayk_metroidvanii,https://images.stopgame.ru/articles/2025/04/27/c452x252/Jwj8ctmQ12pc1lsOzwwjsw/i_FDqhUb.jpg,
Once Upon A Puppet: Обзор шикарного пазл-платформера про театр,Джуби,28 апреля 2025,16,,https://stopgame.ru/show/145535/once_upon_a_puppet_review_shikarnogo_pazl_platformera_pro_teatr,https://images.stopgame.ru/articles/2025/04/26/c452x252/m1SENlNbGv5emgOuoa_NhA/hOdv91z6k.jpg,
Lost Records: Bloom & Rage: Обзор второго эпизода мистической подростковой драмы,Катерина Краснопольская,27 апреля 2025,21,,https://stopgame.ru/show/145508/lost_records_bloom_and_rage_review_vtorogo_epizoda_misticheskoy_podrostkovoy_dramy,https://images.stopgame.ru/articles/2025/04/25/c452x252/1wvYyLNaGiEa95C18-9Dxg/eJZyd8KLs.jpg,
Tempest Rising: Обзор отличной RTS,Кирилл Волошин,26 апреля 2025,31,,https://stopgame.ru/show/145402/tempest_rising_review_otlichnoy_rts,https://images.stopgame.ru/articles/2025/04/26/c452x252/BXrOiZr2mKoCtn5AhPhDWw/cYlQu3F.jpg,
Promise Mascot Agency: Обзор одного из лучших открытых миров,Алексей Лихачев,19 апреля 2025,13,,https://stopgame.ru/show/144750/promise_mascot_agency_review_odnogo_iz_luchshih_otkrytyh_mirov,https://images.stopgame.ru/articles/2025/04/19/c452x252/3mQ7daBKNaOe3cR81qe1eA/Esbr05_OZ.jpg,
Gedonia 2: Превью сиквела ламповой русской RPG,Кирилл Волошин,17 апреля 2025,7,,https://stopgame.ru/show/144684/gedonia_2_preview_sikvela_lampovoy_russkoy_rpg,https://images.stopgame.ru/articles/2025/04/17/c452x252/C5MuQFWeCGcpbp6FBRrwlg/a86ezOjCO.jpg,
Leila: Обзор головоломки с очень личной историей,Джуби,13 апреля 2025,13,,https://stopgame.ru/show/144594/leila_review_golovolomki_s_ochen_lichnoy_istoriey,https://images.stopgame.ru/articles/2025/04/11/c452x252/R6ZMFq2p7AA7USitC1Zrcw/D2WtzS9.jpg,
Hello Kitty: Island Adventure: Обзор одной из самых уютных игр года,Катерина Краснопольская,12 апреля 2025,10,,https://stopgame.ru/show/144564/hello_kitty_island_adventure_review_odnoy_iz_samyh_uyutnyh_igr_goda,https://images.stopgame.ru/articles/2025/04/10/c452x252/_0PJqhqMe5hBWZ55-zLwAg/eNTdHiySj.jpg,
AI LIMIT: Обзор отличного аниме-соулслайка,Кирилл Волошин,8 апреля 2025,43,,https://stopgame.ru/show/144432/ai_limit_review_otlichnogo_anime_soulslayka,https://images.stopgame.ru/articles/2025/04/08/c452x252/tiOPBENzSb4nBmeLh6On0w/IlnMQLhl.jpg,
Koira: Обзор музыкальной адвенчуры о дружбе,Джуби,7 апреля 2025,4,,https://stopgame.ru/show/144436/koira_review_muzykalnoy_advenchury_o_druzhbe,https://images.stopgame.ru/articles/2025/04/04/c452x252/o_16YY1ubUl_gPxgF_ejlA/wY_d2fP7.jpg,
KARMA: The Dark World: Обзор психологического триллера-антиутопии,Максим Захарчук,6 апреля 2025,7,,https://stopgame.ru/show/144422/karma_the_dark_world_review_psihologicheskogo_trillera_antiutopii,https://images.stopgame.ru/articles/2025/04/03/c452x252/MreGICdoZD8AvUnT8MwGtg/8gIN9ls.jpg,
Croc: Legend of the Gobbos Remastered: Обзор ремастера классического платформера,Алексей Лихачев,2 апреля 2025,14,,https://stopgame.ru/show/144340/croc_legend_of_the_gobbos_remastered_review_remastera_klassicheskogo_platformera,https://images.stopgame.ru/articles/2025/04/01/c452x252/a2bmuwrmMgMnDFqACyb9nA/5GobeRM.jpg,
The Darkest Files: Обзор потрясающего нелинейного детектива,Джуби,31 марта 2025,6,,https://stopgame.ru/show/144253/the_darkest_files_review_potryasayuschego_nelineynogo_detektiva,https://images.stopgame.ru/articles/2025/03/28/c452x252/ibk3LkkyJ5jCuA4zg4TaNA/XH7RM0fl.jpg,
33 Immortals: Превью любопытного MMO-рогалика,Алексей Лихачев,30 марта 2025,5,,https://stopgame.ru/show/144281/33_immortals_preview_lyubopytnogo_mmo_rogalika,https://images.stopgame.ru/articles/2025/03/29/c452x252/wlZcgsI5jpms5HUneRDHaA/Uk0iHWNP.jpg,
Atelier Yumia: The Alchemist of Memories & the Envisioned Land: Обзор новой части знаменитой JRPG,Кирилл Волошин,27 марта 2025,66,,https://stopgame.ru/show/144173/atelier_yumia_the_alchemist_of_memories_and_the_envisioned_land_review_novoy_chasti_znamenitoy_jrpg,https://images.stopgame.ru/articles/2025/03/27/c452x252/MQq3PSWR1MmrqdIhOZiaCg/o-aKtMQN.jpg,
Pathologic 3: Quarantine: Превью новой части русского игрового артхауса,Кирилл Волошин,26 марта 2025,9,,https://stopgame.ru/show/144105/pathologic_3_quarantine_preview_novoy_chasti_russkogo_igrovogo_arthausa,https://images.stopgame.ru/articles/2025/03/26/c452x252/ce0WWXVX-np66gT8fadORQ/p0m2oIM.jpg,
Wanderstop: Обзор уютного терапевтического приключения,Максим Захарчук,24 марта 2025,9,,https://stopgame.ru/show/144003/wanderstop_review_uyutnogo_terapevticheskogo_priklyucheniya,https://images.stopgame.ru/articles/2025/03/19/c452x252/_QMFZ0aa08nYGQkHCwy0Rg/_r8nUuty8.jpg,
Expelled!: Обзор самого реиграбельного детектива,Алексей Лихачев,22 марта 2025,12,,https://stopgame.ru/show/144106/expelled_review_samogo_reigrabelnogo_detektiva,https://images.stopgame.ru/articles/2025/03/22/c452x252/ywcEd9hW5qUxy4SW4YBjyg/gOC2GBs7R.jpg,
Chernobylite 2: Exclusion Zone: Превью «польской Fallout»,Кирилл Волошин,20 марта 2025,12,,https://stopgame.ru/show/143915/chernobylite_2_exclusion_zone_preview_polskoy_fallout,https://images.stopgame.ru/articles/2025/03/20/c452x252/A0S6jZ-avU6whn6C8YesIQ/21VghbM7g.jpg,
Centum: Обзор сюрреалистической квест-комнаты,Джуби,16 марта 2025,3,,https://stopgame.ru/show/143865/centum_review_syurrealisticheskoy_kvest_komnaty,https://images.stopgame.ru/articles/2025/03/14/c452x252/0zKu9I9ZmssU3O1TC98MQQ/7mM0pzti.jpg,
Suikoden I&II HD Remaster: Gate Rune and Dunan Unification Wars: Обзор неидеального сборника,Алексей Лихачев,15 марта 2025,9,,https://stopgame.ru/show/143878/suikoden_iandii_hd_remaster_gate_rune_and_dunan_unification_wars_review_neidealnogo_sbornika,https://images.stopgame.ru/articles/2025/03/14/c452x252/Rc05dLFDjP0pMcDuz2ZP3A/YgY7mcH9.jpg,
Two Point Museum: Обзор весёлого казуального тайкуна,Джуби,13 марта 2025,9,,https://stopgame.ru/show/143800/two_point_museum_review_veselogo_kazualnogo_taykuna,https://images.stopgame.ru/articles/2025/03/10/c452x252/gR_E8uAvKVjqX4deD_q7zQ/KaWR3KEu.jpg,
Dragonkin: The Banished: Превью по ранней версии,Кирилл Волошин,9 марта 2025,3,,https://stopgame.ru/show/143780/dragonkin_the_banished_preview_po_ranney_versii,https://images.stopgame.ru/articles/2025/03/09/c452x252/WV-cEN--YD-khsdTHm1Uzg/iYBBJzq.jpg,
